"order_item_id";"order_id";"product_id";"quantity";"discount"
1150;396;31;1;0.15
1151;397;464;3;0.15
1152;397;250;4;0.15
1153;397;78;1;0.05
1154;397;113;3;0.0
1155;397;312;3;0.0
1156;398;405;2;0.05
1157;398;462;3;0.15
1158;398;114;1;0.1
1159;398;285;4;0.05
1160;398;70;1;0.05
1161;399;98;4;0.0
1162;400;120;1;0.1
1163;400;194;2;0.0
1164;400;150;1;0.05
1165;400;66;1;0.05
1166;401;30;3;0.1
1167;401;272;2;0.1
1168;401;341;2;0.1
1169;401;280;1;0.0
1170;402;361;4;0.1
1171;402;76;1;0.1
1172;402;258;1;0.15
1173;403;124;3;0.0
1174;403;69;4;0.05
1175;403;241;3;0.05
1176;403;65;3;0.0
1177;404;178;1;0.05
1178;404;22;1;0.0
1179;404;223;1;0.05
1180;404;156;1;0.15
1181;404;329;3;0.15
1182;405;477;2;0.0
1183;405;471;4;0.05
1184;406;488;2;0.15
1185;406;144;3;0.1
1186;406;211;1;0.1
1187;407;24;1;0.05
1188;408;104;1;0.15
1189;408;369;1;0.15
1190;409;372;3;0.1
1191;409;107;1;0.15
1192;409;183;1;0.1
1193;410;15;3;0.1
1194;410;474;2;0.15
1195;411;201;4;0.05
1196;411;439;2;0.05
1197;411;453;1;0.15
1198;412;211;2;0.1
1199;413;62;3;0.0
1200;414;298;3;0.0
1201;414;141;2;0.05
1202;414;469;4;0.15
1203;414;267;1;0.05
1204;415;289;1;0.0
1205;415;141;2;0.15
1206;415;397;3;0.15
1207;416;441;1;0.05
1208;417;5;1;0.0
1209;417;49;4;0.05
1210;417;299;2;0.1
1211;417;491;3;0.1
1212;418;418;3;0.1
1213;418;468;4;0.1
1214;418;272;2;0.0
1215;418;140;2;0.05
1216;419;53;1;0.05
1217;419;409;1;0.05
1218;419;423;4;0.15
1219;419;224;3;0.15
1220;419;155;1;0.1
1221;420;71;4;0.1
1222;420;78;4;0.1
1223;421;151;1;0.05
1224;422;248;1;0.05
1225;422;254;3;0.05
1226;422;258;1;0.05
1227;423;466;4;0.0
1228;423;11;3;0.1
1229;423;391;2;0.0
1230;424;337;4;0.05
1231;424;470;1;0.15
1232;424;258;1;0.05
1233;424;390;1;0.0
1234;425;32;2;0.05
1235;426;461;4;0.1
1236;426;54;1;0.1
1237;427;86;1;0.0
1238;428;237;4;0.05
1239;428;280;1;0.1
1240;429;55;1;0.15
1241;430;470;2;0.15
1242;431;223;4;0.0
1243;431;74;4;0.15
1244;431;264;2;0.1
1245;431;363;2;0.05
1246;432;291;3;0.15
1247;432;346;2;0.0
1248;432;302;2;0.1
1249;433;91;4;0.15
1250;433;126;1;0.0
1251;433;283;3;0.15
1252;433;245;2;0.15
1253;434;56;2;0.0
1254;434;335;4;0.1
1255;435;370;4;0.1
1256;435;295;3;0.15
1257;435;63;3;0.05
1258;435;263;1;0.1
1259;436;33;2;0.0
1260;436;274;3;0.0
1261;436;270;4;0.1
1262;436;165;2;0.05
1263;436;265;1;0.05
1264;437;408;3;0.0
1265;437;449;2;0.15
1266;438;13;2;0.05
1267;438;406;2;0.1
1268;438;322;3;0.0
1269;439;206;2;0.05
1270;439;9;4;0.1
1271;439;101;2;0.15
1272;440;3;1;0.0
1273;441;477;2;0.0
1274;441;226;4;0.0
1275;442;243;2;0.05
1276;442;292;3;0.05
1277;442;348;3;0.0
1278;443;438;2;0.05
1279;444;207;3;0.0
1280;445;420;4;0.0
1281;445;213;3;0.1
1282;445;39;3;0.05
1283;446;121;4;0.15
1284;446;455;3;0.05
1285;447;410;3;0.05
1286;447;438;2;0.15
1287;447;143;3;0.1
1288;447;17;2;0.05
1289;447;450;1;0.15
1290;448;19;1;0.05
1291;448;192;3;0.05
1292;448;27;1;0.15
1293;448;235;2;0.1
1294;448;369;1;0.05
1295;449;410;3;0.05
1296;449;272;1;0.1
1297;449;17;4;0.0
1298;450;37;2;0.05
1299;450;234;1;0.1
1300;450;59;3;0.0
1301;451;359;1;0.15
1302;452;354;4;0.05
1303;452;221;4;0.15
1304;452;385;4;0.1
1305;452;274;4;0.0
1306;453;24;2;0.05
1307;453;460;4;0.0
1308;453;137;1;0.1
1309;453;25;1;0.1
1310;454;36;1;0.0
1311;454;58;3;0.05
1312;454;332;4;0.05
1313;455;232;1;0.1
1314;456;30;4;0.0
1315;456;140;4;0.05
1316;456;498;4;0.05
1317;456;139;1;0.0
1318;456;104;3;0.05
1319;457;9;4;0.1
1320;457;218;3;0.1
1321;458;6;1;0.0
1322;458;120;4;0.15
1323;459;439;1;0.1
1324;459;377;1;0.15
1325;460;500;3;0.15
1326;461;150;1;0.0
1327;461;467;2;0.05
1328;462;422;1;0.15
1329;462;10;1;0.1
1330;462;173;4;0.15
1331;463;314;3;0.0
1332;463;351;4;0.05
1333;463;139;3;0.15
1334;463;337;3;0.05
1335;464;417;1;0.1
1336;464;460;4;0.15
1337;464;269;3;0.05
1338;464;27;3;0.0
1339;465;33;1;0.0
1340;465;230;3;0.15
1341;466;470;2;0.0
1342;466;187;4;0.15
1343;466;363;4;0.05
1344;466;94;4;0.1
1345;466;455;1;0.15
1346;467;392;2;0.0
1347;468;268;2;0.05
1348;468;15;2;0.05
1349;468;217;2;0.0
1350;468;202;4;0.0
1351;469;134;2;0.05
1352;469;128;3;0.1
1353;469;381;1;0.0
1354;469;125;4;0.15
1355;470;341;3;0.1
1356;470;143;4;0.0
1357;470;469;4;0.0
1358;470;226;4;0.05
1359;470;353;2;0.0
1360;471;154;1;0.1
1361;472;364;3;0.15
1362;472;318;3;0.15
1363;472;127;4;0.15
1364;472;18;1;0.05
1365;472;468;3;0.15
1366;473;36;4;0.0
1367;473;102;4;0.1
1368;474;241;1;0.15
1369;474;173;3;0.1
1370;475;474;3;0.1
1371;476;201;3;0.15
1372;476;272;1;0.05
1373;476;133;2;0.1
1374;477;68;3;0.1
1375;477;98;4;0.0
1376;477;460;2;0.15
1377;477;294;2;0.15
1378;478;25;3;0.0
1379;478;287;2;0.0
1380;478;229;3;0.15
1381;478;494;2;0.0
1382;479;313;2;0.05
1383;479;164;1;0.05
1384;480;45;4;0.0
1385;481;419;2;0.1
1386;481;78;3;0.15
1387;481;268;4;0.0
1388;482;196;2;0.1
1389;483;316;4;0.05
1390;483;472;4;0.1
1391;483;130;3;0.05
1392;483;20;3;0.0
1393;484;206;1;0.15
1394;484;20;1;0.05
1395;484;14;2;0.05
1396;485;302;2;0.1
1397;485;361;4;0.0
1398;486;2;4;0.05
1399;487;266;1;0.05
1400;487;387;3;0.1
1401;488;356;4;0.15
1402;488;403;3;0.15
1403;488;407;3;0.05
1404;489;132;3;0.15
1405;489;407;1;0.0
1406;489;246;3;0.1
1407;489;218;3;0.0
1408;490;68;1;0.1
1409;490;78;3;0.1
1410;490;133;3;0.1
1411;490;47;3;0.05
1412;491;358;2;0.0
1413;491;447;4;0.1
1414;492;254;1;0.15
1415;492;234;3;0.1
1416;493;376;4;0.15
1417;493;140;1;0.05
1418;493;83;3;0.05
1419;493;245;4;0.1
1420;494;451;3;0.05
1421;494;340;2;0.1
1422;494;270;1;0.15
1423;494;316;2;0.1
1424;494;443;2;0.1
1425;495;283;2;0.1
1426;496;392;3;0.15
1427;496;483;3;0.1
1428;497;213;3;0.15
1429;497;299;1;0.15
1430;497;224;1;0.0
1431;498;198;2;0.0
1432;498;41;4;0.1
1433;498;292;4;0.0
1434;498;452;2;0.05
1435;499;107;3;0.15
1436;499;382;4;0.05
1437;500;426;2;0.0
1438;500;364;4;0.1
1439;500;436;2;0.1
1440;501;11;1;0.15
1441;502;125;2;0.05
1442;502;346;2;0.15
1443;502;396;1;0.05
1444;503;437;4;0.15
1445;503;62;4;0.15
1446;503;157;4;0.15
1447;503;305;1;0.0
1448;503;434;2;0.1
1449;504;23;3;0.05
1450;505;246;1;0.05
1451;506;369;3;0.1
1452;506;437;2;0.0
1453;507;405;3;0.05
1454;507;142;1;0.0
1455;507;308;3;0.1
1456;507;156;4;0.1
1457;508;153;2;0.1
1458;508;20;4;0.1
1459;508;180;2;0.05
1460;508;408;4;0.0
1461;509;235;2;0.05
1462;509;68;2;0.0
1463;510;48;2;0.0
1464;510;418;3;0.0
1465;510;95;4;0.1
1466;510;241;1;0.0
1467;510;417;1;0.0
1468;511;22;1;0.15
1469;512;228;4;0.0
1470;512;142;3;0.15
1471;512;394;2;0.05
1472;512;385;1;0.1
1473;513;98;1;0.1
1474;513;346;2;0.15
1475;513;408;1;0.0
1476;513;104;3;0.0
1477;514;431;4;0.05
1478;515;254;2;0.1
1479;515;348;2;0.1
1480;515;314;4;0.1
1481;515;5;2;0.0
1482;515;228;4;0.05
1483;516;269;3;0.05
1484;516;340;1;0.0
1485;516;186;1;0.0
1486;516;476;4;0.05
1487;517;81;1;0.0
1488;518;59;2;0.15
1489;518;406;3;0.1
1490;518;341;4;0.0
1491;519;25;2;0.0
1492;520;437;3;0.1
1493;520;383;4;0.0
1494;520;270;1;0.0
1495;521;421;2;0.05
1496;522;97;3;0.15
1497;522;415;3;0.0
1498;522;73;3;0.1
1499;523;27;1;0.15
1500;523;251;4;0.15
1501;524;442;4;0.15
1502;524;371;4;0.05
1503;524;223;1;0.05
1504;525;231;2;0.0
1505;526;149;4;0.15
1506;526;68;2;0.15
1507;526;353;3;0.0
1508;526;301;2;0.15
1509;527;225;1;0.15
1510;527;460;4;0.0
1511;527;46;1;0.1
1512;527;304;3;0.0
1513;528;145;2;0.1
1514;528;296;1;0.15
1515;528;334;2;0.15
1516;528;431;3;0.15
1517;528;195;2;0.0
1518;529;53;2;0.15
1519;530;337;2;0.0
1520;530;327;4;0.1
1521;530;44;2;0.1
1522;530;485;3;0.0
1523;531;205;2;0.15
1524;531;388;4;0.05
1525;531;409;1;0.15
1526;531;363;4;0.15
1527;531;276;1;0.15
1528;532;102;3;0.0
1529;532;261;4;0.0
1530;532;366;1;0.15
1531;532;310;4;0.0
1532;533;445;1;0.0
1533;533;104;3;0.05
1534;533;441;4;0.1
1535;533;306;3;0.0
1536;533;314;2;0.15
1537;534;104;4;0.1
1538;534;493;4;0.0
1539;534;309;1;0.05
1540;535;339;3;0.1
1541;536;361;3;0.0
1542;536;369;1;0.05
1543;536;354;4;0.05
1544;537;338;1;0.1
1545;537;293;2;0.05
1546;537;499;1;0.15
1547;537;407;2;0.15
1548;538;121;3;0.0
1549;538;454;4;0.0
1550;539;184;1;0.15
1551;539;486;4;0.05
1552;539;217;4;0.0
1553;539;374;1;0.15
1554;539;322;4;0.05
1555;540;451;2;0.05
1556;540;228;1;0.15
1557;540;253;3;0.15
1558;540;469;4;0.05
1559;540;415;3;0.15
1560;541;286;3;0.15
1561;541;109;2;0.05
1562;541;331;4;0.1
1563;542;402;3;0.05
1564;542;278;2;0.05
1565;542;139;3;0.1
1566;542;449;2;0.05
1567;542;13;3;0.0
1568;543;282;4;0.15
1569;543;415;3;0.15
1570;543;398;1;0.0
1571;544;5;4;0.05
1572;545;122;1;0.05
1573;546;206;2;0.1
1574;546;419;3;0.05
1575;546;255;1;0.1
1576;547;171;1;0.1
1577;547;34;4;0.0
1578;548;294;2;0.15
1579;548;352;2;0.1
1580;548;5;1;0.15
1581;548;109;4;0.15
1582;548;247;3;0.0
1583;549;41;3;0.05
1584;550;403;4;0.05
1585;550;480;3;0.05
1586;550;307;2;0.1
1587;550;64;4;0.05
1588;550;319;1;0.05
1589;551;265;1;0.15
1590;551;117;1;0.15
1591;552;426;3;0.05
1592;552;181;2;0.1
1593;552;466;1;0.1
1594;553;164;2;0.0
1595;553;254;2;0.1
1596;553;46;1;0.1
1597;553;44;4;0.1
1598;554;190;3;0.05
1599;555;61;1;0.05
1600;555;195;4;0.15
1601;556;262;3;0.05
1602;557;152;3;0.1
1603;557;465;3;0.1
1604;558;384;4;0.0
1605;558;279;1;0.1
1606;559;103;2;0.05
1607;559;433;1;0.1
1608;559;97;4;0.0
1609;559;467;4;0.1
1610;560;32;3;0.0
1611;560;417;3;0.15
1612;560;271;4;0.0
1613;560;263;3;0.05
1614;560;451;3;0.0
1615;561;456;2;0.0
1616;562;323;2;0.05
1617;563;191;1;0.05
1618;563;18;4;0.0
1619;563;335;2;0.0
1620;563;371;4;0.1
1621;564;167;1;0.0
1622;565;117;2;0.1
1623;566;210;1;0.05
1624;566;1;3;0.15
1625;566;271;4;0.15
1626;566;91;4;0.15
1627;566;490;3;0.0
1628;567;121;1;0.0
1629;567;343;1;0.0
1630;567;476;1;0.1
1631;567;305;1;0.1
1632;568;485;1;0.1
1633;568;81;4;0.15
1634;568;401;4;0.0
1635;569;286;2;0.05
1636;569;480;2;0.15
1637;569;396;3;0.05
1638;569;353;3;0.1
1639;570;186;2;0.0
1640;571;144;1;0.15
1641;572;384;1;0.1
1642;572;487;2;0.1
1643;572;423;2;0.15
1644;572;258;2;0.05
1645;572;430;2;0.05
1646;573;187;3;0.05
1647;573;391;1;0.05
1648;573;482;1;0.15
1649;573;319;1;0.1
1650;573;101;1;0.1
1651;574;385;2;0.15
1652;575;121;3;0.05
1653;575;250;2;0.0
1654;575;82;3;0.0
1655;576;40;3;0.15
1656;576;430;4;0.1
1657;577;206;3;0.05
1658;577;286;3;0.1
1659;577;469;4;0.05
1660;577;224;1;0.1
1661;577;441;2;0.05
1662;578;188;3;0.1
1663;578;175;2;0.1
1664;578;352;4;0.15
1665;578;144;4;0.1
1666;579;251;4;0.0
1667;579;14;2;0.0
1668;579;443;3;0.05
1669;580;118;2;0.1
1670;580;110;1;0.0
1671;580;134;1;0.0
1672;580;149;4;0.05
1673;580;285;1;0.1
1674;581;362;4;0.05
1675;581;202;3;0.15
1676;581;338;2;0.1
1677;581;5;2;0.15
1678;581;376;1;0.15
1679;582;303;1;0.05
1680;582;290;2;0.05
1681;582;496;4;0.05
1682;583;247;2;0.15
1683;583;408;3;0.0
1684;584;385;4;0.05
1685;584;214;1;0.1
1686;585;171;2;0.0
1687;585;161;2;0.1
1688;585;316;4;0.15
1689;586;347;1;0.0
1690;586;340;3;0.0
1691;586;76;3;0.1
1692;586;228;2;0.15
1693;587;397;3;0.0
1694;587;431;3;0.15
1695;587;207;2;0.15
1696;587;74;3;0.1
1697;588;262;4;0.0
1698;588;4;2;0.15
1699;588;337;2;0.05
1700;588;375;1;0.1
1701;589;38;2;0.05
1702;589;106;2;0.1
1703;590;356;1;0.05
1704;590;419;4;0.1
1705;590;172;1;0.15
1706;590;174;4;0.15
1707;590;462;2;0.05
1708;591;319;1;0.05
1709;591;380;1;0.05
1710;591;138;2;0.05
1711;591;484;1;0.05
1712;592;46;2;0.1
1713;593;169;4;0.0
1714;593;69;3;0.0
1715;594;340;4;0.15
1716;594;272;4;0.05
1717;595;380;4;0.05
1718;595;196;2;0.1
1719;596;397;3;0.15
1720;596;216;1;0.05
1721;597;475;4;0.05
1722;597;200;1;0.0
1723;597;97;2;0.15
1724;597;264;2;0.0
1725;598;283;4;0.0
1726;598;306;1;0.0
1727;599;249;2;0.0
1728;599;68;4;0.15
1729;599;276;3;0.0
1730;599;108;4;0.05
1731;600;421;4;0.1
1732;600;225;1;0.15
1733;600;286;2;0.1
1734;600;377;4;0.05
1735;601;339;3;0.15
1736;602;87;2;0.0
1737;602;303;1;0.0
1738;602;215;1;0.15
1739;603;247;3;0.15
1740;603;434;3;0.0
1741;604;142;4;0.1
1742;604;324;3;0.15
1743;605;153;3;0.1
1744;605;81;4;0.05
1745;605;15;4;0.15
1746;605;255;2;0.1
1747;605;373;4;0.1
1748;606;357;3;0.15
1749;606;490;2;0.0
1750;606;351;2;0.15
1751;607;152;1;0.05
1752;607;384;4;0.1
1753;608;247;1;0.05
1754;608;87;4;0.0
1755;608;123;1;0.05
1756;608;254;4;0.15
1757;608;369;1;0.0
1758;609;352;2;0.1
1759;609;81;1;0.0
1760;609;35;4;0.15
1761;610;312;3;0.0
1762;610;265;2;0.15
1763;610;75;4;0.0
1764;610;2;2;0.1
1765;610;359;2;0.0
1766;611;467;2;0.05
1767;611;444;1;0.1
1768;611;115;2;0.0
1769;611;437;2;0.0
1770;611;482;3;0.15
1771;612;363;4;0.15
1772;612;332;2;0.0
1773;612;325;1;0.0
1774;613;264;3;0.1
1775;613;453;3;0.1
1776;613;195;2;0.05
1777;613;138;4;0.15
1778;613;407;1;0.1
1779;614;183;4;0.0
1780;614;454;1;0.1
1781;615;209;1;0.1
1782;615;416;3;0.15
1783;615;295;4;0.15
1784;616;160;3;0.15
1785;616;455;4;0.0
1786;617;299;1;0.1
1787;617;130;1;0.15
1788;617;141;2;0.05
1789;617;193;3;0.15
1790;618;212;1;0.1
1791;618;12;2;0.1
1792;618;463;1;0.15
1793;619;137;1;0.05
1794;619;24;4;0.1
1795;619;354;3;0.05
1796;620;131;3;0.05
1797;620;227;2;0.15
1798;620;243;2;0.05
1799;620;226;2;0.1
1800;620;469;2;0.05
1801;621;486;2;0.1
1802;621;75;2;0.0
1803;622;398;1;0.15
1804;623;241;1;0.0
1805;623;351;4;0.1
1806;623;258;3;0.15
1807;623;230;3;0.15
1808;623;197;2;0.1
1809;624;156;2;0.05
1810;624;243;1;0.15
1811;624;61;4;0.0
1812;624;41;3;0.15
1813;625;482;4;0.0
1814;625;441;4;0.1
1815;626;287;1;0.05
1816;627;355;1;0.1
1817;627;181;3;0.1
1818;627;276;2;0.1
1819;627;301;2;0.1
1820;628;338;3;0.1
1821;628;315;2;0.15
1822;628;132;4;0.05
1823;628;386;4;0.1
1824;629;391;4;0.1
1825;629;463;4;0.05
1826;629;75;2;0.05
1827;630;216;3;0.05
1828;631;72;4;0.15
1829;631;496;2;0.05
1830;631;207;2;0.15
1831;631;378;1;0.05
1832;631;276;4;0.15
1833;632;300;3;0.15
1834;632;488;3;0.1
1835;633;213;1;0.15
1836;633;199;1;0.05
1837;633;248;1;0.05
1838;633;229;3;0.15
1839;633;2;1;0.15
1840;634;252;3;0.1
1841;634;44;3;0.1
1842;634;270;3;0.0
1843;635;13;1;0.1
1844;635;336;2;0.05
1845;635;57;3;0.1
1846;635;433;3;0.15
1847;636;59;1;0.15
1848;636;201;3;0.15
1849;636;437;2;0.05
1850;636;364;3;0.15
1851;637;300;4;0.0
1852;637;233;1;0.05
1853;637;454;3;0.05
1854;637;4;3;0.1
1855;637;141;3;0.1
1856;638;136;4;0.1
1857;638;118;4;0.1
1858;638;59;4;0.15
1859;638;443;2;0.05
1860;638;328;1;0.05
1861;639;285;3;0.0
1862;639;408;2;0.05
1863;640;161;1;0.0
1864;640;57;1;0.15
1865;640;308;1;0.0
1866;640;354;4;0.0
1867;641;29;3;0.05
1868;642;17;4;0.1
1869;643;83;2;0.1
1870;643;382;4;0.05
1871;644;42;2;0.0
1872;644;48;1;0.1
1873;645;370;4;0.15
1874;645;146;3;0.15
1875;645;8;2;0.05
1876;646;154;4;0.15
1877;646;385;3;0.1
1878;646;346;4;0.05
1879;646;46;1;0.15
1880;646;392;3;0.1
1881;647;428;3;0.05
1882;647;404;3;0.0
1883;647;328;1;0.05
1884;647;257;3;0.1
1885;648;54;1;0.15
1886;648;53;4;0.1
1887;648;160;1;0.15
1888;648;209;3;0.05
1889;649;356;3;0.05
1890;650;263;4;0.15
1891;650;305;2;0.05
1892;650;422;4;0.15
1893;650;341;2;0.1
1894;651;374;4;0.05
1895;652;49;3;0.1
1896;652;366;3;0.15
1897;652;206;2;0.0
1898;652;446;2;0.05
1899;652;348;3;0.0
1900;653;384;4;0.1
1901;653;34;4;0.05
1902;653;165;3;0.0
1903;653;145;2;0.0
1904;654;259;1;0.05
1905;654;76;1;0.1
1906;654;406;3;0.05
1907;654;390;4;0.0
1908;654;257;2;0.0
1909;655;97;1;0.15
1910;655;163;2;0.1
1911;656;213;3;0.15
1912;656;443;3;0.15
1913;656;62;1;0.1
1914;656;326;1;0.05
1915;657;27;3;0.15
1916;658;8;4;0.05
1917;659;417;3;0.15
1918;659;471;1;0.0
1919;660;369;4;0.15
1920;660;141;2;0.0
1921;661;233;4;0.0
1922;661;405;2;0.15
1923;662;28;3;0.1
1924;662;230;2;0.0
1925;662;345;1;0.1
1926;662;93;4;0.1
1927;663;257;3;0.0
1928;663;249;2;0.0
1929;664;311;4;0.1
1930;664;492;1;0.05
1931;665;494;1;0.15
1932;665;361;2;0.0
1933;665;8;1;0.15
1934;666;170;2;0.1
1935;666;401;1;0.05
1936;666;396;2;0.15
1937;666;381;1;0.1
1938;666;236;1;0.0
1939;667;116;2;0.0
1940;667;135;2;0.15
1941;667;445;2;0.1
1942;668;199;3;0.15
1943;668;264;2;0.0
1944;668;121;4;0.1
1945;668;268;2;0.1
1946;668;7;1;0.15
1947;669;306;3;0.15
1948;669;420;2;0.05
1949;669;151;3;0.1
1950;669;281;4;0.1
1951;670;251;2;0.0
1952;670;414;2;0.15
1953;670;320;3;0.1
1954;670;67;3;0.15
1955;670;475;1;0.15
1956;671;329;1;0.1
1957;671;98;2;0.1
1958;672;5;4;0.05
1959;673;321;4;0.05
1960;673;129;3;0.1
1961;673;198;4;0.1
1962;673;488;1;0.0
1963;673;380;1;0.0
1964;674;252;2;0.0
1965;674;459;2;0.0
1966;675;436;2;0.0
1967;675;225;1;0.15
1968;675;373;4;0.1
1969;675;108;1;0.1
1970;676;84;1;0.0
1971;676;103;2;0.15
1972;677;482;4;0.0
1973;678;156;4;0.1
1974;678;215;1;0.1
1975;678;111;1;0.0
1976;679;210;1;0.05
1977;679;186;1;0.0
1978;679;423;2;0.15
1979;680;62;2;0.05
1980;680;119;2;0.15
1981;681;388;3;0.15
1982;682;7;1;0.05
1983;682;355;2;0.15
1984;682;359;3;0.05
1985;682;184;4;0.1
1986;683;433;3;0.1
1987;683;97;4;0.15
1988;683;173;3;0.05
1989;684;78;2;0.15
1990;684;472;3;0.1
1991;684;278;4;0.15
1992;684;176;4;0.0
1993;684;143;1;0.1
1994;685;410;1;0.05
1995;685;261;3;0.0
1996;685;224;3;0.05
1997;685;61;2;0.1
1998;685;168;1;0.1
1999;686;111;2;0.0
2000;686;13;1;0.15
2001;686;170;3;0.05
2002;686;424;2;0.1
2003;686;439;3;0.05
2004;687;326;3;0.1
2005;687;20;1;0.15
2006;688;331;2;0.0
2007;688;307;3;0.15
2008;688;68;2;0.15
2009;688;470;1;0.1
2010;688;326;1;0.15
2011;689;94;1;0.1
2012;690;355;4;0.15
2013;690;422;1;0.05
2014;690;234;1;0.15
2015;691;106;3;0.0
2016;692;411;2;0.1
2017;692;320;2;0.05
2018;692;274;1;0.15
2019;693;176;1;0.05
2020;693;447;4;0.1
2021;693;323;4;0.05
2022;693;67;2;0.1
2023;694;133;4;0.0
2024;695;457;4;0.1
2025;695;74;1;0.15
2026;695;439;4;0.05
2027;695;43;2;0.15
2028;695;332;2;0.15
2029;696;17;2;0.05
2030;696;11;2;0.0
2031;696;20;3;0.15
2032;696;480;3;0.0
2033;697;172;4;0.15
2034;698;167;3;0.05
2035;698;133;3;0.1
2036;698;58;1;0.1
2037;699;193;3;0.15
2038;699;464;2;0.15
2039;700;399;2;0.05
2040;701;197;2;0.0
2041;701;392;1;0.0
2042;701;88;2;0.05
2043;702;338;1;0.1
2044;702;134;1;0.1
2045;702;168;4;0.15
2046;703;273;3;0.05
2047;704;158;2;0.05
2048;704;363;3;0.15
2049;704;433;2;0.0
2050;704;463;4;0.0
2051;704;29;3;0.05
2052;705;144;3;0.05
2053;706;471;3;0.0
2054;706;38;4;0.0
2055;706;161;1;0.15
2056;706;267;3;0.1
2057;706;262;1;0.0
2058;707;199;4;0.05
2059;707;276;4;0.0
2060;707;9;3;0.15
2061;708;282;1;0.05
2062;708;410;2;0.15
2063;708;471;1;0.0
2064;708;124;2;0.1
2065;708;368;3;0.15
2066;709;22;2;0.0
2067;709;437;3;0.1
2068;709;239;3;0.1
2069;709;216;2;0.1
2070;710;144;3;0.15
2071;711;493;3;0.05
2072;712;356;3;0.15
2073;712;210;2;0.0
2074;713;58;2;0.15
2075;713;208;2;0.05
2076;713;276;4;0.1
2077;713;148;3;0.15
2078;714;500;2;0.05
2079;714;78;2;0.05
2080;714;490;2;0.1
2081;714;388;2;0.15
2082;714;48;2;0.05
2083;715;277;1;0.0
2084;715;34;2;0.1
2085;715;356;2;0.0
2086;716;122;4;0.15
2087;716;407;3;0.15
2088;716;166;3;0.05
2089;717;387;1;0.05
2090;717;231;2;0.0
2091;718;397;3;0.05
2092;718;35;2;0.05
2093;718;63;1;0.1
2094;718;411;1;0.15
2095;718;424;2;0.15
2096;719;106;2;0.15
2097;719;409;4;0.15
2098;719;193;2;0.05
2099;720;272;2;0.0
2100;720;412;4;0.0
2101;721;196;4;0.05
2102;721;52;2;0.05
2103;721;273;1;0.05
2104;722;487;4;0.1
2105;722;74;4;0.05
2106;722;349;4;0.15
2107;722;88;1;0.15
2108;723;361;4;0.0
2109;723;237;1;0.15
2110;723;12;4;0.0
2111;724;139;4;0.0
2112;724;146;4;0.0
2113;725;42;3;0.15
2114;725;337;4;0.1
2115;726;453;4;0.05
2116;726;481;4;0.1
2117;726;83;1;0.05
2118;727;412;4;0.0
2119;727;72;1;0.05
2120;727;1;2;0.15
2121;727;189;4;0.1
2122;728;410;1;0.05
2123;728;418;4;0.05
2124;728;221;4;0.0
2125;728;223;3;0.1
2126;729;475;1;0.0
2127;729;362;1;0.15
2128;730;101;1;0.15
2129;730;123;2;0.15
2130;730;137;4;0.0
2131;731;487;3;0.05
2132;731;90;2;0.05
2133;732;213;1;0.15
2134;732;217;3;0.1
2135;733;56;3;0.05
2136;733;205;1;0.05
2137;733;270;2;0.0
2138;733;53;3;0.0
2139;734;149;4;0.15
2140;734;392;1;0.15
2141;734;363;2;0.05
2142;734;107;4;0.15
2143;735;472;4;0.0
2144;735;135;1;0.05
2145;735;209;3;0.05
2146;735;50;1;0.05
2147;736;99;1;0.1
2148;736;220;1;0.05
2149;737;228;3;0.1
2150;738;332;1;0.0
2151;739;232;2;0.05
2152;739;61;3;0.05
2153;739;410;4;0.1
2154;739;261;1;0.0
2155;740;388;3;0.1
2156;740;199;4;0.0
2157;740;249;4;0.0
2158;741;459;4;0.05
2159;741;239;1;0.1
2160;741;254;3;0.15
2161;742;130;2;0.05
2162;742;62;1;0.0
2163;742;247;1;0.15
2164;742;33;3;0.15
2165;742;283;3;0.1
2166;743;452;3;0.05
2167;743;379;4;0.15
2168;743;376;4;0.05
2169;743;396;2;0.1
2170;743;286;2;0.0
2171;744;419;1;0.15
2172;745;325;2;0.15
2173;746;330;1;0.1
2174;746;464;3;0.05
2175;746;392;1;0.05
2176;746;397;3;0.1
2177;747;380;3;0.1
2178;748;87;3;0.0
2179;748;68;1;0.1
2180;748;254;3;0.15
2181;748;173;1;0.05
2182;748;482;2;0.1
2183;749;92;4;0.15
2184;749;229;1;0.05
2185;749;380;4;0.05
2186;750;20;3;0.15
2187;750;19;4;0.0
2188;750;253;3;0.1
2189;750;56;1;0.05
2190;751;244;3;0.1
2191;751;383;1;0.05
2192;751;435;3;0.0
2193;751;354;3;0.15
2194;751;21;2;0.15
2195;752;125;1;0.1
2196;752;11;3;0.0
2197;753;409;4;0.0
2198;753;15;4;0.05
2199;753;165;3;0.15
2200;754;131;2;0.1
2201;754;496;2;0.0
2202;754;285;3;0.0
2203;755;180;1;0.15
2204;755;274;1;0.15
2205;756;421;2;0.05
2206;756;157;3;0.15
2207;756;365;3;0.1
2208;756;232;2;0.0
2209;756;93;2;0.05
2210;757;57;4;0.15
2211;758;411;1;0.0
2212;758;460;3;0.0
2213;758;201;1;0.1
2214;758;192;4;0.0
2215;758;156;1;0.1
2216;759;350;3;0.05
2217;760;80;2;0.05
2218;760;488;3;0.1
2219;760;391;3;0.15
2220;761;20;3;0.05
2221;762;159;3;0.0
2222;762;157;1;0.0
2223;763;24;3;0.1
